;Version, 1, 0
;S11 dB20,;S12 dB20,;S21 dB20,;S22 dB20
;X, Y,;X, Y,;X, Y,;X, Y
;Re, Re,;Re, Re,;Re, Re,;Re, Re
;freq, S-Param,;freq, S-Param,;freq, S-Param,;freq, S-Param
;Hz, dB,;Hz, dB,;Hz, dB,;Hz, dB
15595.52502826857,-0.1489440189994996,15595.52502826857,-271.1998048846625,15595.52502826857,-105.2807422203897,15595.52502826857,-1.14324290305241e-08
15631.47642640858,-0.1489440190002589,15631.47642640858,-271.1598049391679,15631.47642640858,-105.2607422358228,15631.47642640858,-1.148519799389098e-08
15667.51070108052,-0.1489440190010515,15667.51070108052,-271.1198049935658,15667.51070108052,-105.2407422513271,15667.51070108052,-1.153820996778007e-08
15703.62804333455,-0.1489440190018207,15703.62804333455,-271.0798050478555,15703.62804333455,-105.2207422669029,15703.62804333455,-1.159147073815619e-08
15739.82864466122,-0.1489440190025986,15739.82864466122,-271.039805102041,15739.82864466122,-105.2007422825507,15739.82864466122,-1.164497451905453e-08
15776.11269699251,-0.148944019003407,15776.11269699251,-270.9998051561202,15776.11269699251,-105.1807422982707,15776.11269699251,-1.169872516778498e-08
15812.48039270285,-0.1489440190041986,15812.48039270285,-270.9598052100957,15812.48039270285,-105.1607423140633,15812.48039270285,-1.175272364867499e-08
15848.93192461015,-0.1489440190050001,15848.93192461015,-270.9198052639694,15848.93192461015,-105.1407423299288,15848.93192461015,-1.180696899739711e-08
15885.4674859768,-0.1489440190058143,15885.4674859768,-270.879805317742,15885.4674859768,-105.1207423458674,15885.4674859768,-1.186146892857109e-08
15922.08727051071,-0.1489440190066109,15922.08727051071,-270.839805371411,15922.08727051071,-105.1007423618797,15922.08727051071,-1.191622054921453e-08
15958.79147236633,-0.1489440190074261,15958.79147236633,-270.7998054249823,15958.79147236633,-105.0807423779659,15958.79147236633,-1.197122385932743e-08
15995.58028614569,-0.1489440190082404,15995.58028614569,-270.7598054784578,15995.58028614569,-105.0607423941263,15995.58028614569,-1.202647982323727e-08
16032.45390689942,-0.1489440190090575,16032.45390689942,-270.7198055318377,16032.45390689942,-105.0407424103613,16032.45390689942,-1.208198940527151e-08
16069.41253012777,-0.1489440190099208,16069.41253012777,-270.6798055851185,16069.41253012777,-105.0207424266713,16069.41253012777,-1.213775646274004e-08
16106.4563517817,-0.1489440190107292,16106.4563517817,-270.6398056383052,16106.4563517817,-105.0007424430565,16106.4563517817,-1.219378003131538e-08
16143.58556826385,-0.148944019011562,16143.58556826385,-270.5998056913996,16143.58556826385,-104.9807424595173,16143.58556826385,-1.225006589696236e-08
16180.80037642965,-0.1489440190123782,16180.80037642965,-270.5598057443972,16180.80037642965,-104.9607424760542,16180.80037642965,-1.230660827371618e-08
16218.10097358829,-0.1489440190132023,16218.10097358829,-270.5198057973097,16218.10097358829,-104.9407424926674,16218.10097358829,-1.236341294754164e-08
16255.48755750382,-0.1489440190140361,16255.48755750382,-270.4798058501311,16255.48755750382,-104.9207425093572,16255.48755750382,-1.242048281142115e-08
16292.9603263962,-0.1489440190149053,16292.9603263962,-270.4398059028606,16292.9603263962,-104.9007425261241,16292.9603263962,-1.247780822208003e-08
16330.51947894232,-0.1489440190157519,16330.51947894232,-270.3998059555028,16330.51947894232,-104.8807425429684,16330.51947894232,-1.253540653741273e-08
16368.16521427706,-0.1489440190165897,16368.16521427706,-270.3598060080585,16368.16521427706,-104.8607425598905,16368.16521427706,-1.259326714981709e-08
16405.89773199436,-0.14894401901745,16405.89773199436,-270.3198060605307,16405.89773199436,-104.8407425768906,16405.89773199436,-1.265139198794806e-08
16443.71723214828,-0.1489440190182996,16443.71723214828,-270.2798061129158,16443.71723214828,-104.8207425939692,16443.71723214828,-1.270978973075285e-08
16481.62391525404,-0.1489440190191491,16481.62391525404,-270.2398061652192,16481.62391525404,-104.8007426111267,16481.62391525404,-1.276845555659412e-08
16519.61798228911,-0.1489440190200458,16519.61798228911,-270.1998062174389,16519.61798228911,-104.7807426283633,16519.61798228911,-1.28273923584543e-08
16557.69963469424,-0.1489440190209365,16557.69963469424,-270.1598062695774,16557.69963469424,-104.7607426456796,16557.69963469424,-1.288660206498832e-08
16595.86907437456,-0.1489440190218155,16595.86907437456,-270.1198063216368,16595.86907437456,-104.7407426630757,16595.86907437456,-1.294608371186871e-08
16634.12650370065,-0.1489440190226847,16634.12650370065,-270.0798063736155,16634.12650370065,-104.7207426805521,16634.12650370065,-1.300583826342295e-08
16672.47212550958,-0.1489440190235519,16672.47212550958,-270.039806425518,16672.47212550958,-104.7007426981092,16672.47212550958,-1.306587439859826e-08
16710.90614310602,-0.1489440190244348,16710.90614310602,-269.9998064773462,16710.90614310602,-104.6807427157474,16710.90614310602,-1.31261815097925e-08
16749.42876026332,-0.148944019025354,16749.42876026332,-269.9598065290942,16749.42876026332,-104.6607427334669,16749.42876026332,-1.318676924028035e-08
16788.04018122454,-0.1489440190262585,16788.04018122454,-269.919806580768,16788.04018122454,-104.6407427512683,16788.04018122454,-1.324763469707941e-08
16826.74061070361,-0.1489440190271316,16826.74061070361,-269.8798066323703,16826.74061070361,-104.6207427691518,16826.74061070361,-1.33087865591369e-08
16865.53025388634,-0.148944019028042,16865.53025388634,-269.8398066839001,16865.53025388634,-104.6007427871179,16865.53025388634,-1.337021807616056e-08
16904.40931643157,-0.1489440190289425,16904.40931643157,-269.7998067353575,16904.40931643157,-104.5807428051668,16904.40931643157,-1.343192924815038e-08
16943.37800447221,-0.1489440190298686,16943.37800447221,-269.7598067867448,16943.37800447221,-104.5607428232992,16943.37800447221,-1.349392875405359e-08
16982.43652461637,-0.1489440190307819,16982.43652461637,-269.7198068380621,16982.43652461637,-104.5407428415151,16982.43652461637,-1.355621466521525e-08
17021.58508394842,-0.1489440190316913,17021.58508394842,-269.6798068893143,17021.58508394842,-104.5207428598152,17021.58508394842,-1.361878698163538e-08
17060.82389003015,-0.1489440190326409,17060.82389003015,-269.6398069404974,17060.82389003015,-104.5007428781997,17060.82389003015,-1.368164956062384e-08
17100.15315090178,-0.1489440190335621,17100.15315090178,-269.5998069916143,17100.15315090178,-104.4807428966692,17100.15315090178,-1.374480336650813e-08
17139.57307508316,-0.1489440190344803,17139.57307508316,-269.5598070426671,17139.57307508316,-104.4607429152238,17139.57307508316,-1.380824454197836e-08
17179.08387157478,-0.1489440190354309,17179.08387157478,-269.5198070936554,17179.08387157478,-104.4407429338641,17179.08387157478,-1.387198080165429e-08
17218.68574985897,-0.1489440190363746,17218.68574985897,-269.4798071445819,17218.68574985897,-104.4207429525905,17218.68574985897,-1.393600828822605e-08
17258.37891990093,-0.1489440190373252,17258.37891990093,-269.4398071954458,17258.37891990093,-104.4007429714033,17258.37891990093,-1.400033375198593e-08
17298.1635921499,-0.1489440190382601,17298.1635921499,-269.3998072462508,17298.1635921499,-104.3807429903028,17298.1635921499,-1.4064955264279e-08
17338.03997754027,-0.1489440190392254,17338.03997754027,-269.3598072969984,17338.03997754027,-104.3607430092897,17338.03997754027,-1.412987668241514e-08
17378.00828749264,-0.1489440190402055,17378.00828749264,-269.3198073476817,17378.00828749264,-104.3407430283642,17378.00828749264,-1.419509511341194e-08
17418.06873391502,-0.1489440190411482,17418.06873391502,-269.2798073983132,17418.06873391502,-104.3207430475267,17418.06873391502,-1.426061827188917e-08
17458.22152920391,-0.1489440190421204,17458.22152920391,-269.2398074488854,17458.22152920391,-104.3007430667777,17458.22152920391,-1.432644326486442e-08
17498.46688624544,-0.1489440190430768,17498.46688624544,-269.199807499403,17498.46688624544,-104.2807430861176,17498.46688624544,-1.439257105666516e-08
17538.80501841648,-0.1489440190440834,17538.80501841648,-269.1598075498669,17538.80501841648,-104.2607431055467,17538.80501841648,-1.445900357594636e-08
17579.23613958579,-0.1489440190450703,17579.23613958579,-269.1198076002786,17579.23613958579,-104.2407431250655,17579.23613958579,-1.452574275136293e-08
17619.76046411515,-0.1489440190460669,17619.76046411515,-269.0798076506379,17619.76046411515,-104.2207431446744,17619.76046411515,-1.45927914758973e-08
17660.3782068605,-0.1489440190470598,17660.3782068605,-269.0398077009461,17660.3782068605,-104.2007431643738,17660.3782068605,-1.466014878522201e-08
17701.08958317306,-0.1489440190480329,17701.08958317306,-268.9998077512048,17701.08958317306,-104.1807431841641,17701.08958317306,-1.472781853664693e-08
17741.89480890051,-0.1489440190490129,17741.89480890051,-268.9598078014135,17741.89480890051,-104.1607432040458,17741.89480890051,-1.479579880151713e-08
17782.79410038807,-0.1489440190500665,17782.79410038807,-268.9198078515778,17782.79410038807,-104.1407432240192,17782.79410038807,-1.48640876511777e-08
17823.78767447974,-0.1489440190510642,17823.78767447974,-268.8798079016923,17823.78767447974,-104.1207432440849,17823.78767447974,-1.493269955054065e-08
17864.87574851935,-0.1489440190520815,17864.87574851935,-268.8398079517665,17864.87574851935,-104.1007432642431,17864.87574851935,-1.500162774931372e-08
17906.05854035178,-0.1489440190531067,17906.05854035178,-268.7998080017874,17906.05854035178,-104.0807432844945,17906.05854035178,-1.507087417615185e-08
17947.3362683241,-0.1489440190541181,17947.3362683241,-268.7598080517714,17947.3362683241,-104.0607433048392,17947.3362683241,-1.514043690240012e-08
17988.7091512867,-0.1489440190551619,17988.7091512867,-268.7198081017125,17988.7091512867,-104.0407433252779,17988.7091512867,-1.521032171402333e-08
18030.17740859451,-0.1489440190562017,18030.17740859451,-268.6798081516106,18030.17740859451,-104.020743345811,18030.17740859451,-1.528052668236657e-08
18071.74126010809,-0.1489440190572357,18071.74126010809,-268.6398082014692,18071.74126010809,-104.0007433664388,18071.74126010809,-1.535105855772211e-08
18113.40092619484,-0.1489440190583011,18113.40092619484,-268.5998082512892,18113.40092619484,-103.9807433871618,18113.40092619484,-1.542191444710757e-08
18155.15662773016,-0.1489440190593086,18155.15662773016,-268.5598083010702,18155.15662773016,-103.9607434079805,18155.15662773016,-1.549310110081521e-08
18197.00858609864,-0.1489440190603926,18197.00858609864,-268.5198083508143,18197.00858609864,-103.9407434288952,18197.00858609864,-1.556461562586266e-08
18238.95702319518,-0.1489440190614354,18238.95702319518,-268.4798084005224,18238.95702319518,-103.9207434499066,18238.95702319518,-1.563645512926751e-08
18281.00216142623,-0.1489440190624978,18281.00216142623,-268.4398084501985,18281.00216142623,-103.9007434710149,18281.00216142623,-1.570863214728686e-08
18323.14422371091,-0.1489440190635514,18323.14422371091,-268.3998084998371,18323.14422371091,-103.8807434922206,18323.14422371091,-1.578113896530097e-08
18365.38343348226,-0.1489440190646217,18365.38343348226,-268.3598085494439,18365.38343348226,-103.8607435135242,18365.38343348226,-1.585398233360212e-08
18407.72001468835,-0.1489440190657106,18407.72001468835,-268.3198085990186,18407.72001468835,-103.8407435349261,18407.72001468835,-1.592715839488046e-08
18450.15419179352,-0.1489440190668064,18450.15419179352,-268.2798086485622,18450.15419179352,-103.8207435564269,18450.15419179352,-1.600067679241067e-08
18492.68618977956,-0.1489440190679042,18492.68618977956,-268.2398086980787,18492.68618977956,-103.8007435780268,18492.68618977956,-1.607453077590048e-08
18535.31623414689,-0.1489440190689774,18535.31623414689,-268.1998087475661,18535.31623414689,-103.7807435997265,18535.31623414689,-1.614872805996965e-08
18578.04455091576,-0.1489440190700879,18578.04455091576,-268.1598087970241,18578.04455091576,-103.7607436215263,18578.04455091576,-1.622326478730832e-08
18620.87136662745,-0.1489440190711709,18620.87136662745,-268.119808846456,18620.87136662745,-103.7407436434268,18620.87136662745,-1.629815060119118e-08
18663.79690834547,-0.1489440190722902,18663.79690834547,-268.07980889586,18663.79690834547,-103.7207436654283,18663.79690834547,-1.637337585834354e-08
18706.82140365677,-0.1489440190733978,18706.82140365677,-268.0398089452435,18706.82140365677,-103.7007436875314,18706.82140365677,-1.644895598800492e-08
18749.94508067295,-0.1489440190745357,18749.94508067295,-267.999808994602,18749.94508067295,-103.6807437097366,18749.94508067295,-1.652488231122811e-08
18793.16816803144,-0.1489440190756188,18793.16816803144,-267.95980904394,18793.16816803144,-103.6607437320442,18793.16816803144,-1.660115482801312e-08
18836.49089489676,-0.1489440190767715,18836.49089489676,-267.919809093255,18836.49089489676,-103.6407437544548,18836.49089489676,-1.66777783599973e-08
18879.91349096168,-0.148944019077882,18879.91349096168,-267.8798091425488,18879.91349096168,-103.6207437769688,18879.91349096168,-1.675476544343775e-08
18923.4361864485,-0.1489440190790612,18923.4361864485,-267.8398091918266,18923.4361864485,-103.6007437995867,18923.4361864485,-1.683209872044004e-08
18967.0592121102,-0.1489440190801883,18967.0592121102,-267.7998092410852,18967.0592121102,-103.5807438223091,18967.0592121102,-1.690979072726127e-08
19010.78279923174,-0.1489440190813429,19010.78279923174,-267.7598092903242,19010.78279923174,-103.5607438451363,19010.78279923174,-1.69878433925564e-08
19054.6071796312,-0.1489440190824957,19054.6071796312,-267.7198093395517,19054.6071796312,-103.5407438680689,19054.6071796312,-1.706625671632543e-08
19098.53258566111,-0.1489440190836297,19098.53258566111,-267.6798093887592,19098.53258566111,-103.5207438911073,19098.53258566111,-1.714503262722331e-08
19142.55925020958,-0.1489440190848059,19142.55925020958,-267.6398094379572,19142.55925020958,-103.5007439142521,19142.55925020958,-1.722416726794016e-08
19186.68740670161,-0.1489440190859743,19186.68740670161,-267.5998094871392,19186.68740670161,-103.4807439375037,19186.68740670161,-1.730367221040564e-08
19230.9172891003,-0.1489440190871358,19230.9172891003,-267.5598095363079,19230.9172891003,-103.4607439608627,19230.9172891003,-1.73835455259648e-08
19275.24913190807,-0.1489440190883532,19275.24913190807,-267.5198095854691,19275.24913190807,-103.4407439843295,19275.24913190807,-1.746378239298032e-08
19319.68317016795,-0.1489440190895422,19319.68317016795,-267.4798096346184,19319.68317016795,-103.4207440079045,19319.68317016795,-1.754439149039942e-08
19364.21963946478,-0.1489440190907557,19364.21963946478,-267.4398096837602,19364.21963946478,-103.4007440315885,19364.21963946478,-1.762537281822212e-08
19408.85877592648,-0.14894401909193,19408.85877592648,-267.3998097328961,19408.85877592648,-103.3807440553817,19408.85877592648,-1.770672541212095e-08
19453.60081622532,-0.1489440190931209,19453.60081622532,-267.3598097820223,19453.60081622532,-103.3607440792847,19453.60081622532,-1.778845505806074e-08
19498.44599757915,-0.1489440190943384,19498.44599757915,-267.3198098311442,19498.44599757915,-103.3407441032981,19498.44599757915,-1.787056175604149e-08
19543.39455775264,-0.148944019095545,19543.39455775264,-267.2798098802596,19543.39455775264,-103.3207441274223,19543.39455775264,-1.795305129202803e-08
19588.44673505858,-0.1489440190967565,19588.44673505858,-267.239809929372,19588.44673505858,-103.3007441516579,19588.44673505858,-1.803591498707316e-08
19633.60276835915,-0.1489440190979857,19633.60276835915,-267.1998099784849,19633.60276835915,-103.2807441760053,19633.60276835915,-1.811916634176144e-08
19678.86289706713,-0.1489440190992228,19678.86289706713,-267.1598100275945,19678.86289706713,-103.2607442004651,19678.86289706713,-1.820280053445554e-08
19724.22736114721,-0.1489440191004539,19724.22736114721,-267.1198100767028,19724.22736114721,-103.2407442250379,19724.22736114721,-1.828682335112029e-08
